Art.code;Omschrijving;Brutoprijs;Korting;Nettoprijs;Per;Eenheid;Groepcode;Art.Fab.;Fabrikant;Type rooster;Breedte
6326417;PC-PLAATJE VIERKANT VERLENGD  NIKKEL MAT;15.75;;12.60;1;st;216;6326417;BURGHOUWT;;
6326418;GATDEEL RECHTS SIGAAR ROZET  MAT ZWART;48.21;;38.57;1;st;211;6326418;BURGHOUWT;;
6326419;GATDEEL RECHTS PHOBOS ROZET  MAT ZWART;36.15;;28.92;1;st;211;6326419;BURGHOUWT;;
6326420;GATDEEL SOPHIE  MAT ZWART;46.35;;37.08;1;st;211;6326420;BURGHOUWT;;
6326422;SLEUTELPLAATJE ROND VERDEKT  MAT ZWART KUNSTSTOF;9.26;;7.40;2;st;216;6326422;BURGHOUWT;;
6326423;GATD. BAU-STIL ROZET VIERKANT  RVS STAAL +7 MM NOK DUBGEVEERD;45.43;;36.34;1;st;217;6326423;BURGHOUWT;;
6326424;GATDEEL BAU-STIL ROZET ROND  RVS STAAL +7 MM NOK DUBGEVEERD;45.43;;36.34;1;st;217;6326424;BURGHOUWT;;
6326425;GATD. JUPITER ROZET+RING+VEER  RVS GEBORSTELD;53.77;;43.02;1;st;217;6326425;BURGHOUWT;;
6326426;GATDEEL PADDESTOEL  RVS GEBORSTELD;40.80;;32.64;1;st;212;6326426;BURGHOUWT;;
6326427;GATD. GOLFCLUB ROZET+RING+VEER  RVS GEBORSTELD;72.32;;57.86;1;st;217;6326427;BURGHOUWT;;
6326428;GATD STAF LANG ROZET+RING+VEER  RVS GEBORSTELD;46.35;;37.08;1;st;217;6326428;BURGHOUWT;;
6326429;GATDEEL TON 212  RVS GEBORSTELD;65.83;;52.66;1;st;211;6326429;BURGHOUWT;;
6326430;GATDEEL COMBINATIE  RVS/ZWART ROZET+RING+VEER;74.17;;59.34;1;st;217;6326430;BURGHOUWT;;
6326431;GATDEEL RECHTS BLOK ROZET  RVS GEB. VIERKANT STALEN INZET;23.17;;18.54;1;st;217;6326431;BURGHOUWT;;
6326432;GATDEEL VIERKANT ROZET  RVS / STALEN INZET;33.37;;26.70;1;st;217;6326432;BURGHOUWT;;
6326433;GATDEEL RECHTS LISA ROND ROZET  RVS GEBORSTELD 7MM NOK BASIC;17.61;;14.09;1;st;217;6326433;BURGHOUWT;;
6326434;GATDEEL RECHTS BLOK ROND ROZET  RVS GEBORSTELD 7MM NOK BASIC;17.61;;14.09;1;st;217;6326434;BURGHOUWT;;
6326435;GATDEEL R. VLINDER ROND ROZET  RVS GEBORSTELD 7MM NOK BASIC;26.89;;21.51;1;st;217;6326435;BURGHOUWT;;
6326436;GATDEEL R. JUPITER ROND ROZET  RVS GEBORSTELD 7MM NOK BASIC;28.74;;22.99;1;st;217;6326436;BURGHOUWT;;
6326437;GATDEEL R. SABEL ROND ROZET  RVS GEBORSTELD 7MM NOK BASIC;38.01;;30.41;1;st;217;6326437;BURGHOUWT;;
6326438;GATDEEL R. GIRONA ROND ROZET  RVS GEBORSTELD 7MM NOK BASIC;36.15;;28.92;1;st;217;6326438;BURGHOUWT;;
6326439;GATD R HOEK 90 VERD SCHILD KL4  RVS GEB 7MM NOK BASIC BLIND;33.37;;26.70;1;st;217;6326439;BURGHOUWT;;
6326440;GATDEEL RECHTS ROND ROZET  RVS GEBORSTELD EN1906 BASIC;20.40;;16.32;1;st;217;6326440;BURGHOUWT;;
6326441;GATDEEL RECHTS RECHT ROZET  RVS GEBORSTELD EN1906 BASIC;19.46;;15.57;1;st;217;6326441;BURGHOUWT;;
6326442;GATDEEL R RECHT HOEK 90° ROZET  RVS GEBORSTELD EN1906 BASIC;21.32;;17.06;1;st;217;6326442;BURGHOUWT;;
6326444;SLEUTELPLAATJE ROND VERDEKT  RVS GEBORSTELD MET METAAL;6.49;;5.19;1;st;216;6326444;BURGHOUWT;;
6326445;PC-PLAATJE ROND VERDEKT  RVS GEBORSTELD MET METAAL;6.49;;5.19;1;st;216;6326445;BURGHOUWT;;
6326446;PC-PLAATJE ROND PLAT VERDEKT  RVS GEBORSTELD;6.49;;5.19;1;st;216;6326446;BURGHOUWT;;
6326447;SLEUTELPLAATJE VIERKANT PLAT  RVS GEBORSTELD 42X42MM;5.55;;4.44;1;st;216;6326447;BURGHOUWT;;
6326448;PC-PLAATJE VIERKANT PLAT  RVS GEBORSTELD 42X42MM;5.55;;4.44;1;st;216;6326448;BURGHOUWT;;
6326449;SLEUTELPLAATJE ROND PLAT  RVS GEBORSTELD 42MM;5.55;;4.44;1;st;216;6326449;BURGHOUWT;;
6326450;PC-PLAATJE ROND PLAT 42MM  RVS GEBORSTELD;5.55;;4.44;1;st;216;6326450;BURGHOUWT;;
6326451;SLEUTELPLAATJE ROND PLAT VERD  RVS GEBORSTELD-MAT ZWART;7.41;;5.93;1;st;216;6326451;BURGHOUWT;;
6326452;PC-PLAATJE ROND PLAT VERDEKT  RVS GEBORSTELD-MAT ZWART;7.41;;5.93;1;st;216;6326452;BURGHOUWT;;
6326453;SLEUTELPLAATJE VIERKANT PLAT  RVS GEBORSTELD-MAT ZWART VERD.;9.26;;7.41;1;st;216;6326453;BURGHOUWT;;
6326454;PC-PLAATJE VIERKANT PLAT  RVS GEBORSTELD-MAT ZWART VERD.;9.26;;7.41;1;st;216;6326454;BURGHOUWT;;
6326455;SLEUTELPLAATJE VIERKANT  RVS GEBORSTELD;7.41;;5.93;1;st;216;6326455;BURGHOUWT;;
6326456;PC-PLAATJE VIERKANT  RVS GEBORSTELD;7.41;;5.93;1;st;216;6326456;BURGHOUWT;;
6326457;WC8MM VIERKANT  RVS GEBORSTELD;25.95;;20.76;1;st;216;6326457;BURGHOUWT;;
6326458;GATDEEL RECHTS SIGAAR ROZET  NIGHT PVD;75.09;;60.07;1;st;217;6326458;BURGHOUWT;;
6326460;SLEUTELPLAATJE ROND  NIGHT PVD;18.54;;14.83;1;st;216;6326460;BURGHOUWT;;
6326461;PC-PLAATJE ROND  NIGHT PVD;18.54;;14.83;1;st;216;6326461;BURGHOUWT;;
6326462;KNOPROZET PLAT MET STIFT M10/8X85 RVS  VERKROPT VAST OP ROZET NOKKEN Ø53X8MM;25.95;;20.76;1;st;216;6326462;BURGHOUWT;;
6326464;DEURBESLAG JURA ROND RVS  MASSIEVE ROZETTEN SKG3 VEILIGHEIDSROZET;122.40;;97.92;1;st;211;6326464;BURGHOUWT;;
6326465;WC-SLUITING 8MM VERDEKT RVS  Ø53X10MM;23.17;;18.54;1;st;216;6326465;BURGHOUWT;;
6326466;DEURBESLAG 90° VASTDRAAIBAAR GEVEERD RVS  RONDE MAGNEET ROZET DD38-42;30.60;;24.48;1;st;211;6326466;BURGHOUWT;;
6326467;DEURBESLAG 90° VASTDRAAIBAAR GEVEERD RVS  VIERKANTE MAGNEET ROZET;30.60;;24.48;1;st;211;6326467;BURGHOUWT;;
6326468;VOORDEURKNOP VAST CENTRAAL RVS/MAT ZWART  VIERKANT 64/54 M8;59.34;;47.47;1;st;2112;6326468;BURGHOUWT;;
6326469;VEILIGHEIDSROZET VIERKANT RVS/MAT ZWART  ZICHTBARE BOUTEN SKG3;64.89;;51.91;1;st;219;6326469;BURGHOUWT;;
6326470;DEURBESLAG JURA VIERKANT RVS/ZWART  MASSIEVE ROZETTEN SKG3;139.09;;111.27;1;st;211;6326470;BURGHOUWT;;
6326471;VOORDEURKNOP PLAT Ø55MM ALUMINIUM ZWART  ÉÉNZIJDIGE MONTAGE;18.54;;14.83;1;st;2112;6326471;BURGHOUWT;;
6326472;VEILIGHEIDSROZET ROND Ø60MM ALUM. ZWART  SKG3;37.09;;29.67;1;st;219;6326472;BURGHOUWT;;
6326473;VOORDEURKNOP VAST PADDENSTOEL RVS/ZWART  Ø58/66 ÉÉNZIJDIGE MONTAGE;46.35;;37.08;1;st;2112;6326473;BURGHOUWT;;
6326474;VEILIGHEIDROZET ROND RVS/MAT ZWART  VERDEKT M6 SKG3;59.34;;47.47;1;st;219;6326474;BURGHOUWT;;
6326475;DEURBESLAG BAU-STIL MAT ZWART  SCHILD 236X44X6MM BLIND;110.34;;88.27;1;st;211;6326475;BURGHOUWT;;
6326476;DEURBESLAG AMSTERDAM ZWART  SCHILD 250X55X2MM BLIND;44.49;;35.59;1;st;211;6326476;BURGHOUWT;;
6326477;DEURBESLAG AGATHA MAT ZWART  RONDE ROZET 53X8MM MET NOKKEN;40.80;;32.64;1;st;211;6326477;BURGHOUWT;;
6326478;DEURBESLAG BASTIAN MAT ZWART  RONDE ROZET 52X10MM MET NOKKEN;39.86;;31.89;1;st;211;6326478;BURGHOUWT;;
6326479;VEILIGHEIDROZET ROND MESSING GETROMMELD  SKG3;139.09;;111.27;1;st;219;6326479;BURGHOUWT;;
6326480;VOORDEURKNOP BOLROND MESSING GETROMMELD  Ø50/66MM;49.14;;39.31;1;st;2112;6326480;BURGHOUWT;;
6326481;BRIEFPLAAT MESSING GETROMMELD  MET KLEP/REGENRAND;76.03;;60.82;1;st;281;6326481;BURGHOUWT;;
6326482;BELDRUKKER ROND MESSING GETROMMELD  VERDEKT;21.32;;17.06;1;st;283;6326482;BURGHOUWT;;
6326484;DEURBESLAG SOPHIE MESSING GETROMMELD  ROZET Ø49X7MM VERDEKT;66.75;;53.40;1;st;211;6326484;BURGHOUWT;;
6326485;DEURBESLAG PALMA MESSING GETROMMELD  ROZET Ø49X7MM VERDEKT;84.37;;67.50;1;st;211;6326485;BURGHOUWT;;
6326486;DEURBESLAG SORA MESSING MAT PVD  GEVEERDE ROZET MET NOKKEN Ø50X7MM;79.74;;63.79;1;st;211;6326486;BURGHOUWT;;
6326487;DEURBESLAG ZAIA MESSING MAT PVD  GEVEERDE ROZET MET NOKKEN Ø50X7MM;71.40;;57.12;1;st;211;6326487;BURGHOUWT;;
6326488;VEILIGHEIDSSCHILDEN GR-KR RVS  GEVEERD PC72 SKG3;181.74;;145.39;1;st;218;6326488;BURGHOUWT;;
6326489;DEURBESLAG MOORS NO.1 RVS/ZWART  VIERKANTE ROZET 50X50X5MM GEVEERD;131.66;;105.33;1;st;211;6326489;BURGHOUWT;;
6326491;DEURBESLAG MOORS NO.2 RVS/ZWART  RONDE ROZET Ø52X5MM GEVEERD;127.91;;102.33;1;st;211;6326491;BURGHOUWT;;
6326492;DEURBESLAG MOORS NO.2 RVS  RONDE ROZET Ø52X5MM GEVEERD;131.66;;105.33;1;st;211;6326492;BURGHOUWT;;
6326493;WC-SLUITING 8MM VERDEKT RVS  Ø53X5MM MET COMFORTKNOP;38.94;;31.15;1;st;216;6326493;BURGHOUWT;;
6326494;WC-SLUITING 8MM VERDEKT RVS  VIERKANT 50X50X5MM MET COMFORTKNOP;38.01;;30.41;1;st;216;6326494;BURGHOUWT;;
6326495;VEILIGHEIDSSCHILDEN GR-KR ALU. ZWART  GEVEERD PC72 SKG3;80.66;;64.53;1;st;218;6326495;BURGHOUWT;;
6326496;HUISNUMMER 6 XL RVS/MAT ZWART  HOOGTE 300MM;43.57;;34.86;1;st;284;6326496;BURGHOUWT;;
6326497;BELDRUKKER ROND RVS/MAT ZWART  VERDEKT Ø53X10;24.09;;19.27;1;st;283;6326497;BURGHOUWT;;
6326498;BELDRUKKER VIERKANT RVS/MAT ZWART ;24.09;;19.27;1;st;283;6326498;BURGHOUWT;;
6326499;DEURBESLAG BJORN MAT ZWART  RONDE ROZET 52X10MM MET NOKKEN;40.80;;32.64;1;st;211;6326499;BURGHOUWT;;
6326500;WC-SLUITING 8MM VERDEKT ZWART  MET NOKKEN Ø52X10MM;24.09;;19.27;1;st;216;6326500;BURGHOUWT;;
6326501;DEURBESLAG GEORGE MAT ZWART  RONDE ROZET 52X10MM MET NOKKEN;40.80;;32.64;1;st;211;6326501;BURGHOUWT;;
6326502;SLEUTELPLAATJE VERDEKT ZWART  MET NOKKEN Ø52X10MM;12.97;;10.38;1;st;216;6326502;BURGHOUWT;;
6326503;PROFIELCILINDERPLAATJE VERDEKT ZWART  Ø52X10MM MET NOKKEN;12.97;;10.38;1;st;216;6326503;BURGHOUWT;;
6326504;DEURBESLAG TIGA ZWART  GEVEERDE ROZET MET NOKKEN Ø50X7MM;45.43;;36.34;1;st;211;6326504;BURGHOUWT;;
6326505;DEURBESLAG SORA ZWART  GEVEERDE ROZET MET NOKKEN Ø50X7MM;40.80;;32.64;1;st;211;6326505;BURGHOUWT;;
6326506;DEURBESLAG HOEK 90° VLAK ALUMINIUM ZWART  GEVEERDE ROZET Ø55X8MM MET NOKKEN;40.80;;32.64;1;st;211;6326506;BURGHOUWT;;
6326507;DEURBESLAG HOEK 90° ALUMINIUM ZWART  GEVEERDE ROZET Ø55X8MM MET NOKKEN;38.94;;31.15;1;st;211;6326507;BURGHOUWT;;
6326508;ROZETTEN VIERKANT MESSING NIKKEL MAT  38X38X5MM;21.32;;17.06;1;st;216;6326508;BURGHOUWT;;
6326509;DEURBESLAG TON BASIC MAT NIKKEL  SCHILD GROEF 235X43X5MM BLIND;36.15;;28.92;1;st;211;6326509;BURGHOUWT;;
6326510;WC-OVERSLAG MET BOCHT NIKKEL MAT  TEKST "VRIJ / BEZET";39.86;;31.89;1;st;1118;6326510;BURGHOUWT;;
6326512;BELDRUKKER RECHTHOEKIG RVS  VERDEKT 65X30X10MM;26.89;;21.51;1;st;283;6326512;BURGHOUWT;;
6326513;DEURBESLAG L/T-MODEL RECHT RVS GEBORST.  RONDE PLATTE ROZET 50X2MM;79.74;;63.79;1;st;211;6326513;BURGHOUWT;;
6326514;SLOTCONSTR. TBV RAAMKRUK RVS MAT ZWART  HALS Ø16MM STIFT 7X32MM;92.72;;74.18;1;st;232;6326514;BURGHOUWT;;
6326515;GATDEEL JURA RECHT RVS ZWART  HOEK 90°Ø19MM;32.44;;25.95;1;st;211;6326515;BURGHOUWT;;
6326516;BASISPLAAT RECHTH. RAAMKRUK RVS ZWART  HALS Ø16 INSTEEKLENGTE STIFT 7X35MM;23.17;;18.54;1;st;2127;6326516;BURGHOUWT;;
6326517;GATDEEL JUPITER RVS/MAT ZWART ;42.64;;34.11;1;st;211;6326517;BURGHOUWT;;
6326518;DEURBESLAG HERA ANTRACIET-GRIJS  VIERKANTE ROZET MET NOKKEN 55X55X10MM;32.44;;25.95;1;st;211;6326518;BURGHOUWT;;
6326519;DEURBESLAG TIGA GRIJS  GEVEERDE ROZET MET NOKKEN Ø50X7MM;49.14;;39.31;1;st;211;6326519;BURGHOUWT;;
6326520;DEURBESLAG BASTIAN ANTRACIET-GRIJS  RONDE ROZET MET NOKKEN Ø52X10MM;43.57;;34.86;1;st;211;6326520;BURGHOUWT;;
6326521;DEURBESLAG SORA GRIJS  GEVEERDE ROZET MET NOKKEN Ø50X7MM;46.35;;37.08;1;st;211;6326521;BURGHOUWT;;
6326522;KNOPKRUK DRUPPEL MAT ZWART  OP ROZET;82.48;;65.98;1;st;212;6326522;BURGHOUWT;;
6326523;DEURBESLAG L/L-MODEL RECHT RVS/ZWART  RONDE PLATTE ROZET 50X2MM;85.29;;68.23;1;st;211;6326523;BURGHOUWT;;
6326524;WC-SLUITING 8MM RVS/ZWART  Ø50X2MM;31.52;;25.22;1;st;216;6326524;BURGHOUWT;;
6326526;DEURBESLAG SOPHIE MAT ZWART  ROZET Ø49X7MM VERDEKT;69.54;;55.63;1;st;211;6326526;BURGHOUWT;;
6326527;DEURBESLAG EUCLIDE Q OLIVARI  VIERKANTE ROZET ANTHRACITE SATIN;240.62;;240.62;1;st;211;6326527;BURGHOUWT;;
6326528;DEURBESLAG LOTUS Q OLIVARI  VIERKANTE ROZET BRONZE SATIN;196.57;;196.57;1;st;211;6326528;BURGHOUWT;;
6326529;DEURBESLAG PLUME OLIVARI  RONDE ROZET COPPER SATIN;212.85;;212.85;1;st;211;6326529;BURGHOUWT;;
6326530;VASTE KNOP DIANA OLIVARI  VIERKANTE ROZET INOX SATIN;162.49;;162.49;1;st;2112;6326530;BURGHOUWT;;
6326532;DEURBESLAG LAMA L OLIVARI  RONDE ROZET ANTHRACITE SATIN;183.57;;183.57;1;st;211;6326532;BURGHOUWT;;
6326533;DEURBESLAG OPEN OLIVARI  RONDE ROZET ANTHRACITE SATIN;257.96;;257.96;1;st;211;6326533;BURGHOUWT;;
6326534;DEURBESLAG RADIAL OLIVARI  AFGERONDE ROZET ANTHRACITE SATIN;375.46;;375.46;1;st;211;6326534;BURGHOUWT;;
6326535;VASTE KNOP LINK OLIVARI  RONDE ROZET ANTHRACITE SATIN;135.42;;135.42;1;st;2112;6326535;BURGHOUWT;;
6326537;DEURBESLAG LIVING OLIVARI  VIERKANTE ROZET RVS SATIN;267.10;;267.10;1;st;211;6326537;BURGHOUWT;;
6326538;DEURBESLAG TREND OLIVARI  VIERKANTE ROZET CHROME BRIGHT;147.26;;147.26;1;st;211;6326538;BURGHOUWT;;
6326539;DEURBESLAG TOTAL OLIVARI  RECHTHOEKIGE ROZET RVS SATIN;339.03;;339.03;1;st;211;6326539;BURGHOUWT;;
6326540;WC-SLUITING SPACE Q OLIVARI  VIERKANTE ROZET ANTHRACITE SATIN;91.61;;91.61;1;st;216;6326540;BURGHOUWT;;
6326541;WC-SLUITING LINK OLIVARI  RONDE ROZET RVS SATIN;75.56;;75.56;1;st;216;6326541;BURGHOUWT;;
6326542;DEURBESLAG LINK OLIVARI  RONDE ROZET SATIN CHROME;144.10;;144.10;1;st;211;6326542;BURGHOUWT;;
6326543;DEURBESLAG TECNO OLIVARI  RONDE ROZET BRIGHT CHROME;106.37;;106.37;1;st;211;6326543;BURGHOUWT;;
6326544;DEURBESLAG DIVA OLIVARI  RONDE ROZET BRONZE SATIN;215.20;;215.20;1;st;211;6326544;BURGHOUWT;;
6326547;DEURBESLAG NINA OLIVARI  RONDE ROZET RVS SATIN;165.77;;165.77;1;st;211;6326547;BURGHOUWT;;
6326548;DEURBESLAG DIANA OLIVARI  VIERKANTE ROZET RVS SATIN;259.48;;259.48;1;st;211;6326548;BURGHOUWT;;
6326549;DEURBESLAG TWIST OLIVARI  RONDE ROZET ANTHRACITE SATIN;204.43;;204.43;1;st;211;6326549;BURGHOUWT;;
6326550;HEFSCHUIFGREEP PLANET OLIVARI  VIERKANTE ROZET ANTHRACITE SATIN;300.60;;300.60;1;st;241;6326550;BURGHOUWT;;
6326551;MAGNEET MACO  TBV D+N SLUITPLAAT A-TS;118606.00;;47442.00;100;st;12215;373015;MACO;;
6326552;KANTSCHUIF MACO ONDER VLAK 9V  55167;15.65;;6.26;1;st;1223;55167;MACO;;
6326553;MAGNEET MACO  229382 / TBV M-TS 12L 13V;17.36;;6.94;1;st;12215;229382;MACO;;
6326554;MAGNEET MACO  229384 / TBV M-TS HOUT NL;17.36;;6.94;1;st;12215;229384;MACO;;
6326555;MEERPUNTSSLUITING MACO M-TS  EXCELL. DM55 PC92 GM890 1750X20MM;1598.59;;639.44;1;st;111;245554;MACO;;
6326556;MEERPUNTSSLUITING MACO M-TS  EXCELL. DM65 PC92 GM890 1750X20MM;1598.59;;639.44;1;st;111;245556;MACO;;
6326557;MEERPUNTSSLUITING MACO M-TS  EXCELL. DM55 PC92 GM890 1625X20MM K+605;1598.59;;639.44;1;st;111;245694;MACO;;
6326558;MEERPUNTSSLUITING MACO M-TS  EXCELL. DM65 PC92 GM890 1625X20MM K+605;1598.59;;639.44;1;st;111;245696;MACO;;
6326559;MEERPUNTSSLUITING MACO M-TS  EXCELL. DM55 PC92 GM890 2000X20MM K+980;1598.59;;639.44;1;st;111;245834;MACO;;
6326560;MEERPUNTSSLUITING MACO M-TS  EXCELL  DM65 PC92 GM890 2000X20MM K+980;1598.59;;639.44;1;st;111;245836;MACO;;
6326561;TAGS - TRANSPONDER MACO  458274 / 125 KHZ OPENDOOR;40.44;;16.18;1;st;289;458274;MACO;;
6326566;SET B VINGERSCAN MACO  481124 / OPENDOOR TOUCHKEY DLINE;1819.31;;727.72;1;st;289;481124;MACO;;
6326567;1952GRR50 VAST ROZET GEVEERD  MAT NIKKEL EBBEN PR 50MM;162.71;;130.17;1;st;217;6326567;BURGHOUWT;;
6326568;1934MRK37 KRUK OP KLAVERROZET  GLANS NIKKEL EBBEN PR;103.13;;82.50;1;st;217;6326568;BURGHOUWT;;
6326569;1930MRV45 KRUK VIERKANTE ROZET  MAT NIKKEL EBBEN;133.44;;106.75;1;st;217;6326569;BURGHOUWT;;
6326570;1927MRR50 KRUK RONDE ROZET  GLANS NIKKEL PR 50MM;105.98;;84.78;1;st;217;6326570;BURGHOUWT;;
6326571;1935GRR50 VAST ROZET GEVEERD  MAT NIKKEL PR 50MM;117.39;;93.91;1;st;217;6326571;BURGHOUWT;;
6326573;RAAMBOOMPJE DUDOK/1938 RB-1938  MAT NIKKEL LW;40.16;;32.13;1;st;1141;6326573;BURGHOUWT;;
6326574;RAAMUITZETTER 1938 MDL DUDOK  MAT NIKKEL;58.46;;46.77;1;st;1161;6326574;BURGHOUWT;;
6326575;RAAMUITZETTER 1934  GLANS NIKKEL EBBEN;58.46;;46.77;1;st;1161;6326575;BURGHOUWT;;
6326576;POMPESPAGNOLET P-1934 MESSING  MESSING ONGELAKT EBBEN;254.10;;203.28;1;st;1101;6326576;BURGHOUWT;;
6326577;1938MDKLOCK DREH-KIPP AFSL.B.  MAT NIKKEL GARNITUUR LW;117.22;;93.78;1;st;231;6326577;BURGHOUWT;;
6326578;TIMELESS MG1932C GREEP  MAT NIKKEL EBBEN;98.72;;78.98;1;st;231;6326578;BURGHOUWT;;
6326579;MG30B/NP (RAAM)GREEP  GLANS NIKKEL EBBEN;131.63;;105.30;1;st;231;6326579;BURGHOUWT;;
6326584;PIET BOON PBT15/50 DEURKRUK  WIT 15MM GEVEERD ROZET;152.53;;122.02;1;st;217;6326584;BURGHOUWT;;
6326585;PIET BOON PBL15/50D DEURKRUK  ZWART  L-MODEL 15MM;152.53;;122.02;1;st;217;6326585;BURGHOUWT;;
6326586;PIET BOON PBT20/50 DEURKRUK  MAT RVS  T-MODEL 20MM;183.03;;146.42;1;st;217;6326586;BURGHOUWT;;
6326587;PIET BOON PBL20/50 DEURKRUK  MAT RVS  L-MODEL 20MM;183.03;;146.42;1;st;217;6326587;BURGHOUWT;;
6326588;PIET BOON PBL15XL/50 DEURKRUK  MAT RVS LARGE-MODEL 15MM;164.16;;131.33;1;st;217;6326588;BURGHOUWT;;
6326589;PIET BOON PBY50 CILINDERPL.  MAT RVS 50MM;15.37;;12.30;1;st;216;6326589;BURGHOUWT;;
6326590;PIET BOON PBL20XL/50 DEURKRUK  MAT RVS LARGE L-MODEL 20MM;194.67;;155.74;1;st;211;6326590;BURGHOUWT;;
6326591;PIET BOON PBWC50/8 TOILETGARN.  MAT RVS 50MM;72.09;;57.67;1;st;216;6326591;BURGHOUWT;;
6326592;PIET BOON K-PBT15 KRUKESPAGN.  MAT RVS RECHT T-MODEL 15MM RW;296.75;;237.40;1;st;1101;6326592;BURGHOUWT;;
6326593;PIET BOON PBL20DKLOCK L-MODEL  MAT RVS 20MM DRAAIKIEP AFSL.;172.84;;138.27;1;st;231;6326593;BURGHOUWT;;
6326594;PIET BOON PBT15DK T-MODEL 15MM  MAT RVS DRAAIKIEP NIET AFSL.B.;106.56;;85.25;1;st;231;6326594;BURGHOUWT;;
6326595;PIET BOON PB-RB RAAMBOOMPJE  MAT RVS LW;75.54;;60.43;1;st;1141;6326595;BURGHOUWT;;
6326601;PIET BOON PBT22/50 GEV. ROZET  MAT RVS EIKEN NATUREL;237.46;;189.97;1;st;217;6326601;BURGHOUWT;;
6326602;PIET BOON PBL22/50 GEV. ROZET  MAT RVS EIKEN ZWART;237.46;;189.97;1;st;217;6326602;BURGHOUWT;;
6326603;PIET BOON PBWC23/8 TOILETGARN.  MAT RVS STIFT 8MM;90.80;;72.64;1;st;217;6326603;BURGHOUWT;;
6326605;PIET BOON PBL23/50 DEURKRUK  MAT RVS GEVEERD ROZET;209.54;;167.63;1;st;217;6326605;BURGHOUWT;;
6326606;PIET BOON TWO PBT23V/50  MAT RVS VOORDEURKNOP ROZET;104.76;;83.81;1;st;217;6326606;BURGHOUWT;;
6326607;PIET BOON PB-VEIL-KT SKG**  MAT RVS INCL.KERNTREK;115.05;;92.04;1;st;217;6326607;BURGHOUWT;;
6326608;PIET BOON PB52 BELDRUKKER  MAT RVS 50 MM DRUKKER RVS;50.84;;40.67;1;st;283;6326608;BURGHOUWT;;
6326609;LINOX SQUARE LSQ380 BRIEFPLAAT  MAT RVS RECHT;276.09;;220.87;1;st;281;6326609;BURGHOUWT;;
6326612;PIET BOON PBL23DKLOCK DR.KIEP  MAT RVS AFSLUITBAAR LW;184.10;;147.28;1;st;231;6326612;BURGHOUWT;;
6326620;LINOX SQUARE LSQBN50 SLEUTELPL  MAT RVS;15.20;;12.16;1;st;216;6326620;BURGHOUWT;;
6326621;LSQIV-G KRUK GEVEERD ROZET PR  MAT RVS;146.11;;116.89;1;st;217;6326621;BURGHOUWT;;
6326622;LINOX SQUARE LSQBY50 CIL.PL.  MAT RVS;15.20;;12.16;1;st;216;6326622;BURGHOUWT;;
6326623;KRUK GEVEERD ROZET PR LSQV-G  MAT RVS;146.11;;116.89;1;st;217;6326623;BURGHOUWT;;
6326624;LINOX SQUARE LSQWC50 TOILETG.  MAT RVS;64.43;;51.54;1;st;217;6326624;BURGHOUWT;;
6326626;LSQVIIG KRUK GEVEERD ROZET PR  MAT RVS;251.12;;200.90;1;st;217;6326626;BURGHOUWT;;
6326627;LSQIP236SFC KRUK P236  MAT RVS BLIND SCHILD;188.09;;150.47;1;st;217;6326627;BURGHOUWT;;
6326628;SQUARE LSQ60-50KT SKG*** PC72  MAT RVS KNOP/KRUK;308.04;;246.43;1;st;2110;6326628;BURGHOUWT;;
6326629;LINOX SQUARE LSQIDKLOCK AFSL  MAT RVS DREH-KIPP GRAN. LW;127.59;;102.07;1;st;231;6326629;BURGHOUWT;;
6326630;LINOX SQUARE LSQIVDK  MAT RVS DREH-KIPP GRAN. LW;97.05;;77.64;1;st;231;6326630;BURGHOUWT;;
6326632;LINOX SQUARE LSQ60V VOORDEURKN  MAT RVS;124.21;;99.37;1;st;2112;6326632;BURGHOUWT;;
6326633;CUBO LSQ51V VOORDEURKNOP VAST  MAT RVS;119.84;;95.87;1;st;2112;6326633;BURGHOUWT;;
6326634;LB-II 19 DEURKRUK RONDE ROZET  GEPOLIJST RVS PR;51.99;;41.59;1;st;217;6326634;BURGHOUWT;;
6326635;LINOX BASIC LBVII 19MM KRUK  MAT RVS PR ROZET GEVEERD;47.87;;38.30;1;st;217;6326635;BURGHOUWT;;
6326636;LINOX BASIC SLEUTELPL. LBN50  MAT RVS;7.91;;6.33;1;st;216;6326636;BURGHOUWT;;
6326637;CILINDERPLAATJE 10MM LBY50D  MAT RVS;7.91;;6.33;1;st;216;6326637;BURGHOUWT;;
6326638;LINOX BASIC LBII-DKLOCK AFSL.B  MAT RVS DREH-KIPP GRAN. RW/LW;114.45;;91.56;1;st;231;6326638;BURGHOUWT;;
6326639;LINOX BASIC LBIII-19DK  MAT RVS DREH-KIPP;38.61;;30.89;1;st;231;6326639;BURGHOUWT;;
6326640;LINOX BASIC LB702V KNOP  MAT RVS EXCENTRISCH 70MM;106.42;;85.14;1;st;2112;6326640;BURGHOUWT;;
6326641;LINOX BASIC LB230 HEFSCHUIFBES  MAT RVS INCL. CILINDERGAT;287.51;;230.01;1;st;241;6326641;BURGHOUWT;;
6326643;FERROVIA FVBN48 SLEUTELPL.  MAT RVS Ø48MM;20.41;;16.33;1;st;216;6326643;BURGHOUWT;;
6326644;FERROVIA FVL125/52 DEURKRUK  MAT RVS 18MM ROZET VAST;167.79;;134.23;1;st;217;6326644;BURGHOUWT;;
